datadate,sp500,nav,rebalancing,stoploss,Interest_rate,return,benchmark,benchmark_return,Annu_return,algo_volatility,xret,ex_return,sharpe,IR,sortino,hit_rate,VaR,CVaR,max_drawdown_ret,max_drawdown_start,max_drawdown_end
1998-02-20,1034.209961,1.0850261080470305,,,2.5,-0.0035669057876007715,1.0606846737929345,0.005766845443616068,0.6231581955638645,0.17773788899032425,-0.0036661121368071208,-0.009333751231216839,3.417574736325019,1.4004839220548477,3.0758605050521717,,0.18989386620932985,0.4120864986975505,0.047152007692009064,,
1998-02-23,1038.140015,1.0911755773038068,,,2.5,0.005651576934403893,1.064715333138884,0.0038000542909100545,0.6467181717963915,0.17523798743985755,0.005552370585197544,0.0018515226434938385,3.601204573846804,1.5004196420068523,3.20927872645702,,0.1819136769054169,0.4120864986975505,0.047152007692009064,,
1998-02-24,1030.560059,1.085147299227275,,,2.5,-0.0055398889190920175,1.0569413380504484,-0.007301477537208907,0.5883533095276035,0.17400656441528523,-0.005639095268298366,0.0017615886181168898,3.284806423257753,1.592005982160725,2.9507280604464388,,0.17393348760150396,0.4120864986975505,0.047152007692009064,,
1998-02-25,1042.900024,1.0978407107926171,,,2.5,0.011629522991097624,1.0695971934804094,0.011974037701377971,0.653416822978409,0.17325686756453207,0.011530316641891275,-0.0003445147102803473,3.6785322912665044,1.5473409682780392,3.3283881076072053,,0.16595329829759103,0.4120864986975505,0.047152007692009064,,
1998-02-26,1048.670044,1.115228242866945,,,2.5,0.015713825660795044,1.07551492006618,0.00553266839314963,0.7427808025335966,0.1742315884915509,0.015614619311588696,0.010181157267645414,4.176519891732562,2.112048163499372,3.847099793209668,,0.15797310899367809,0.4120864986975505,0.047152007692009064,,
1998-02-27,1049.339966,1.1144466672408353,,,2.5,-0.0007010669174940254,1.0762019913813217,0.0006388301104176187,0.7185847586982784,0.17211762968130312,-0.0008002732667003746,-0.001339897027911644,4.083806168597904,2.0003893981422567,3.8270926127813323,,0.14999291968976514,0.4120864986975505,0.047152007692009064,,
1998-03-02,1047.699951,1.108769537026624,,,2.5,-0.005107143914285975,1.074519993681736,-0.0015629014934517898,0.6671595016444747,0.1710384857199031,-0.005206350263492324,-0.0035442424208341847,3.8035539022100657,1.7544636102576796,3.5973777569138297,,0.1420127303858522,0.4120864986975505,0.047152007692009064,,
1998-03-03,1052.02002,1.1023632037760096,,,2.5,-0.005794632821676693,1.0789506520111116,0.004123383795023119,0.6139743273267997,0.17015596060227473,-0.005893839170883042,-0.009918016616699811,3.505475126314778,1.1191433661319405,3.3319199545874856,,0.13403254108193927,0.4120864986975505,0.047152007692009064,,
1998-03-04,1047.329956,1.0963643481260021,,,2.5,-0.005456674729546043,1.0741405271897477,-0.004458150900968505,0.5654607575908874,0.1691512523767573,-0.005555881078752392,-0.0009985238285775385,3.234825669714459,1.0488190490541178,3.0843088514443524,,0.12605235177802632,0.4120864986975505,0.047152007692009064,,
1998-03-05,1035.050049,1.0771283454503664,,,2.5,-0.017701007223040452,1.061546267182903,-0.01172496492595324,0.4457913628814331,0.1740720625537853,-0.0178002135722468,-0.005976042297087212,2.446642179294595,0.6980729741921702,2.2007734404770423,,0.27324765707378273,0.36838925860007976,0.047152007692009064,,
1998-03-06,1055.689941,1.0915018237864846,,,2.5,0.01325600742543391,1.0827145192194367,0.019940960362198192,0.5131104909820822,0.1742209029694918,0.013156801076227562,-0.006684952936764282,2.834832899799429,0.3238343924710521,2.605797080163151,,0.26550053574242716,0.36838925860007976,0.047152007692009064,,
1998-03-09,1052.310059,1.095156255785661,,,2.5,0.003342484529843495,1.0792481157116205,-0.0032015858716989225,0.5205922094034113,0.17221154057478663,0.003243278180637146,0.006544070401542418,2.9110812653982605,0.6601192730182323,2.650810628490496,,0.2577534144110716,0.36838925860007976,0.047152007692009064,,
1998-03-10,1064.25,1.1050991342720586,,,2.5,0.009037992783471366,1.0914937069380348,0.011346409642179449,0.5596362532263306,0.17104098090184094,0.008938786434265017,-0.0023084168587080827,3.161099344372174,0.5322347692820361,2.885718019352415,,0.25000629307971595,0.36838925860007976,0.047152007692009064,,
1998-03-11,1068.469971,1.1162832966279101,,,2.5,0.010069636550674721,1.0958217048614185,0.003965206483439102,0.6026343436077155,0.17012463534535371,0.009970430201468372,0.006104430067235619,3.43287870165862,0.8322241352125991,3.144414820056416,,0.2422591717483604,0.36838925860007976,0.047152007692009064,,
1998-03-12,1069.920044,1.1214732623148582,,,2.5,0.004638551921015144,1.0973088982408883,0.0013571490442944479,0.6146828700010792,0.1683457273642169,0.004539345571808795,0.003281402876720696,3.540677952180269,0.986241814407355,3.2169044400259192,,0.2345120504170047,0.36838925860007976,0.047152007692009064,,
1998-03-13,1068.609985,1.1080162783804066,,,2.5,-0.012071953794439733,1.095965303076014,-0.0012244457025986975,0.5384992194552483,0.16983172017776738,-0.012171160143646081,-0.010847508091841035,3.0555730367289056,0.4254694893876895,2.73263331929625,,0.24971931987871512,0.36838925860007976,0.047152007692009064,,
1998-03-16,1079.27002,1.1122817116666324,,,2.5,0.003842221677248986,1.1068982240233844,0.009975608640789464,0.5472694366636461,0.16809782052198505,0.0037430153280426366,-0.006133386963540478,3.1391346901116366,0.12721912193162024,2.784903392492029,,0.2452513972320832,0.36838925860007976,0.047152007692009064,,
1998-03-17,1080.449951,1.1087660086779247,,,2.5,-0.0031658085441409467,1.1081083600451098,0.001093267651407675,0.5203683728679028,0.16680464942016907,-0.003265014893347296,-0.004259076195548621,2.999902125526096,-0.07331997837743581,2.6794177298731308,,0.24078347458545132,0.36838925860007976,0.047152007692009064,,
1998-03-18,1085.52002,1.1061815722908448,,,2.5,-0.002333633158775883,1.113308217604181,0.004692553315687993,0.4986341781839925,0.16541739628417187,-0.0024328395079822322,-0.0070261864744638755,2.8917579583520556,-0.39321180861134825,2.600550788809312,,0.23631555193881945,0.36838925860007976,0.047152007692009064,,
1998-03-19,1089.73999,1.104451148492949,,,2.5,-0.0015655464926911528,1.1176362145019658,0.0038875100617675367,0.48145818021587394,0.1639733616787226,-0.001664752841897502,-0.005453056554458689,2.8108927663197028,-0.6327502154601654,2.5455837223086974,,0.23184762929218752,0.36838925860007976,0.047152007692009064,,
1998-03-20,1099.160034,1.1044390129160115,,,2.5,-1.0987940595230672e-05,1.127297401953297,0.008644304225267454,0.47232181906029147,0.16244308675058614,-0.00011019428980157988,-0.008655292165862685,2.780066035423623,-0.9985337287741108,2.5388908476723926,,0.22737970664555565,0.36838925860007976,0.047152007692009064,,
1998-03-23,1095.550049,1.1027780170262953,,,2.5,-0.0015050592494755821,1.1235950050450136,-0.0032843124643667297,0.4565515088764371,0.16106882897799601,-0.0016042655986819314,0.0017792532148911476,2.70445701620684,-0.9108401715410757,2.483352445592954,,0.22291178399892372,0.36838925860007976,0.047152007692009064,,
1998-03-24,1105.650024,1.1090906571113521,,,2.5,0.005707985558324066,1.1339535290316065,0.009219090455264072,0.4744035243640958,0.1597882816959438,0.0056087792091177174,-0.003511104896940006,2.838415777911944,-1.0519068990976312,2.601086262281996,,0.21844386135229185,0.36838925860007976,0.047152007692009064,,
1998-03-25,1101.930054,1.1176308635332146,,,2.5,0.00767069273619049,1.1301383316202855,-0.0033645094914772555,0.5004501501704512,0.15880438569165187,0.0075714863869841414,0.011035202227667747,3.0210308869948523,-0.5573255696664259,2.772863430533585,,0.21397593870565998,0.36838925860007976,0.047152007692009064,,
1998-03-26,1100.800049,1.1165426008419745,,,2.5,-0.0009741972095379109,1.1289793996528827,-0.0010254779746663681,0.48736334583757396,0.15750312695251117,-0.0010734035587442602,5.128076512845724e-05,2.9616765844449504,-0.5502926529544703,2.736770980410593,,0.20950801605902805,0.36838925860007976,0.047152007692009064,,
1998-03-27,1095.439941,1.118424534950408,,,2.5,0.0016840825290713318,1.1234820783933026,-0.004869283940229864,0.48627757775978775,0.15611627616318008,0.0015848761798649825,0.006553366469301196,2.9805110064093556,-0.27536923581433204,2.729476513205568,,0.20504009341239618,0.36838925860007976,0.047152007692009064,,
1998-03-30,1093.599976,1.1181268914164546,,,2.5,-0.00026616292583454826,1.12159501217908,-0.0016796584925691243,0.4768987534365659,0.15483111481934275,-0.00036536927504089744,0.001413495566734576,2.9437092432795837,-0.2161588153852662,2.7152024687215954,,0.20057217076576425,0.36838925860007976,0.047152007692009064,,
1998-03-31,1101.75,1.135857307366867,,,2.5,0.015732835821112665,1.1299536684228142,0.007452472731217459,0.5350283513279629,0.1561117976195208,0.015633629471906316,0.008280363089895205,3.2946418669065825,0.11383223359440298,3.1128696982956496,,0.19610424811913238,0.36838925860007976,0.047152007692009064,,
1998-04-01,1108.150024,1.140067034160001,,,2.5,0.0036993598752441126,1.1365175264639251,0.005808962105740795,0.5415399962006442,0.1548385470734282,0.0036001535260377633,-0.002109602230496682,3.3636760258949594,0.030637003661073345,3.157416157765869,,0.1916363254725005,0.36838925860007976,0.047152007692009064,,
1998-04-02,1120.01001,1.1553377967241094,,,2.5,0.013305703338114955,1.148681115924459,0.010702509356260204,0.5868867259587784,0.1552026569472059,0.013206496988908606,0.0026031939818547505,3.649896487755906,0.1307969652960888,3.4676352036098006,,0.18835712678777677,0.32420102531818495,0.047152007692009064,,
1998-04-03,1122.699951,1.1600482880542502,1.0,,2.5,0.004068865974348607,1.1514399166512945,0.0024017115704172243,0.5938465275393668,0.15398526061227286,0.003969659625142258,0.0016671544039313824,3.723834651927441,0.193479025232222,3.515247523552363,,0.18507792810305307,0.32420102531818495,0.047152007692009064,,
1998-04-06,1121.380005,1.1490003610198567,,,2.5,-0.009569318814741823,1.1500861813893748,-0.0011756890154171196,0.5468884827135183,0.1545804089161601,-0.009668525163948172,-0.008393629799324703,3.4028513138062797,-0.12505152720105617,3.1856237772627676,,0.18567711067171383,0.32420102531818495,0.047152007692009064,,
1998-04-07,1109.550049,1.1385477372806418,,,2.5,-0.009138777448874563,1.1379533906659978,-0.010549462222665673,0.503044476562289,0.154976038090955,-0.009237983798080912,0.00141068477379111,3.108640078066189,-0.07159742387734672,2.884114785477307,,0.18369070573811827,0.32420102531818495,0.047152007692009064,,
1998-04-08,1101.650024,1.1252128509207568,,,2.5,-0.011781317042608902,1.1298511331398968,-0.007120025822286992,0.45043938002744455,0.15611803008081515,-0.01188052339181525,-0.00466129122032191,2.745996086159547,-0.24210752451787565,2.496868088623804,,0.19048289662170054,0.32420102531818495,0.047152007692009064,,
1998-04-09,1110.670044,1.1308366332421993,,,2.5,0.004985523597229161,1.1391020563876817,0.008187736398578654,0.4624679257957177,0.1550548998008479,0.004886317248022812,-0.003202212801349493,2.8426680996514007,-0.3565087107546395,2.5779439506963704,,0.19025221085154054,0.32420102531818495,0.047152007692009064,,
1998-04-13,1109.689941,1.1298102083999515,,,2.5,-0.0009080807261656054,1.1380968637575188,-0.0008824429949240188,0.45230168654881403,0.15398400745557525,-0.0010072870753719547,-2.563773124158661e-05,2.7956065153599274,-0.3548034925535239,2.548867030167835,,0.19002152508138057,0.32420102531818495,0.047152007692009064,,
1998-04-14,1115.75,1.1322945817709897,,,2.5,0.00219651572349093,1.1443120540437983,0.0054610380576566465,0.45376864706723286,0.1528495060836013,0.0020973093742845807,-0.0032645223341657165,2.8257196400407185,-0.4685810869075135,2.5589101952542372,,0.18979083931122054,0.32420102531818495,0.047152007692009064,,
1998-04-15,1119.319946,1.1364966655940547,,,2.5,0.0037042532078251367,1.147973386994805,0.003199593098812662,0.4606215493715858,0.15178083803629136,0.0036050468586187874,0.0005046601090124745,2.890792262309752,-0.4472347417325961,2.605826815231021,,0.18956015354106057,0.32420102531818495,0.047152007692009064,,
1998-04-16,1108.170044,1.1269456930716693,,,2.5,-0.00843938364351747,1.136538058955363,-0.009961318066246831,0.4241800532090789,0.15192916308214105,-0.008538589992723819,0.001521934422729361,2.6461096742521506,-0.39013266945418384,2.359712318639719,,0.18932946777090057,0.32420102531818495,0.047152007692009064,,
1998-04-17,1122.719971,1.145883955356059,,,2.5,0.01666530583106167,1.1514604491427325,0.013129688064370816,0.47661723398989086,0.1534372247080863,0.01656609948185532,0.0035356177666908527,2.963990762248378,-0.26286981032962814,2.7192237438066322,,0.1890987820007406,0.32420102531818495,0.047152007692009064,,
1998-04-20,1123.650024,1.1467633035927443,,,2.5,0.0007671029866228307,1.1524143105443005,0.0008283926749531093,0.47273631232741226,0.15238227959623446,0.0006678966374164815,-6.128968833027859e-05,2.9585780688294188,-0.2631914920838598,2.6926159884493996,,0.1888680962305806,0.32420102531818495,0.047152007692009064,,
1998-04-21,1126.670044,1.1418814182064643,,,2.5,-0.00426618665982767,1.1555116399545209,0.002687687389752588,0.4518198886706017,0.1517588326910837,-0.004365393009034019,-0.006953874049580258,2.831686045626263,-0.4972575584330643,2.5778462039012457,,0.1886374104604206,0.32420102531818495,0.047152007692009064,,
1998-04-22,1130.540039,1.1486984729399665,,,2.5,0.005952269891933842,1.1594807028517553,0.0034348965081741948,0.4657952503252247,0.1509226465226818,0.0058530635427274935,0.0025173733837596476,2.9403380623950444,-0.40786212989962556,2.6747380972271384,,0.1884067246902606,0.32420102531818495,0.047152007692009064,,
1998-04-23,1119.579956,1.1438058527086152,,,2.5,-0.0042683694026847685,1.1482400529837558,-0.009694555364615429,0.44551335111730644,0.1503263212905332,-0.004367575751891117,0.00542618596193066,2.81592396372657,-0.22102712970090055,2.5615412916552773,,0.18817603892010062,0.32420102531818495,0.047152007692009064,,
1998-04-24,1107.900024,1.1410304421074853,,,2.5,-0.0024294186611824864,1.1362611267206932,-0.010432423282862075,0.4317766387311338,0.14952698160528524,-0.0025286250103888357,0.008003004621679589,2.7382620227546064,0.046614396311390284,2.4969148511001187,,0.18794535314994062,0.32420102531818495,0.047152007692009064,,
1998-04-27,1086.540039,1.1096468436185367,,,2.5,-0.02788994492465971,1.1143543480429476,-0.019279704429359175,0.3361350648882443,0.15779499642635905,-0.02798915127386606,-0.008610240495300535,1.9845300053497712,-0.2328873562674667,1.6287241229881062,,0.20504009341239618,0.3869767314749663,0.047152007692009064,,
1998-04-28,1085.109985,1.1108006021722314,,,2.5,0.0010392127584163968,1.1128876861293169,-0.0013161539829826523,0.33519514780258214,0.15678111033017827,0.0009400064092100476,0.002355366741399049,1.9911661866314343,-0.15551862525199017,1.6227473324549764,,0.20057217076576425,0.3869767314749663,0.047152007692009064,,
1998-04-29,1094.619995,1.127968746736975,,,2.5,0.015337427341406307,1.1226411426178466,0.008764097770236646,0.3793181045804797,0.15775682636862876,0.015238220992199958,0.006573329571169661,2.2601467107245727,0.05492238602262159,1.9033185385609375,,0.19610424811913238,0.3869767314749663,0.047152007692009064,,
1998-04-30,1111.75,1.140539559545365,,,2.5,0.011083002384553259,1.1402096581520886,0.015649271051366067,0.4091156168808123,0.157675362171522,0.01098379603534691,-0.004566268666812808,2.4512953604868972,-0.08898851399450794,2.092796410752165,,0.1916363254725005,0.3869767314749663,0.047152007692009064,,
1998-05-01,1121.0,1.1415071855963823,,,2.5,0.0008480335567773167,1.1496964486516674,0.008320215875871294,0.40673255394699614,0.1567049310559242,0.0007488272075709676,-0.007472182319093978,2.4509866852323197,-0.3189022606255357,2.077642874126484,,0.1914056397023405,0.34790865027447315,0.047152007692009064,,
1998-05-04,1122.069946,1.1459699987539693,,,2.5,0.0039019570122156844,1.1507937841703553,0.0009544567350579995,0.4136790673582173,0.15579749642140958,0.003802750663009335,0.002947500277157685,2.509936865395879,-0.22599277025080264,2.121814701862967,,0.19117495393218054,0.34790865027447315,0.047152007692009064,,
1998-05-05,1115.5,1.1421037435216563,,,2.5,-0.0033794880300981323,1.1440556543005664,-0.005855201828924172,0.39861585246603937,0.15510012661847616,-0.0034786943793044815,0.00247571379882604,2.423336588371259,-0.148913806327469,2.0493730129502556,,0.1909442681620205,0.34790865027447315,0.047152007692009064,,
1998-05-06,1104.920044,1.1291211478689422,,,2.5,-0.011432365947231252,1.1332048622933488,-0.009484496638278833,0.360032651628765,0.1557940828831336,-0.0115315722964376,-0.0019478693089524188,2.163246428811597,-0.2069769314413802,1.791140511249871,,0.19071358239186054,0.34790865027447315,0.047152007692009064,,
1998-05-07,1095.140015,1.1232585754785238,,,2.5,-0.005205681412290233,1.1231744745957482,-0.00885134544631361,0.3405923682854406,0.15529075951588112,-0.005304887761496582,0.003645664034023376,2.0441870899411407,-0.0957433082099874,1.681265561460113,,0.19048289662170054,0.34790865027447315,0.047152007692009064,,
1998-05-08,1108.140015,1.1222543601608295,,,2.5,-0.0008944195944745048,1.136507261243805,0.011870628250215122,0.33408678085908405,0.15443258028487214,-0.000993625943680854,-0.012765047844689627,2.013037681049432,-0.4653527918037565,1.6593385919032684,,0.19025221085154054,0.34790865027447315,0.047152007692009064,,
1998-05-11,1106.640015,1.1125843805971796,,,2.5,-0.008653903958250511,1.134968862784414,-0.0013536195604306465,0.3055087061052407,0.15446840975729076,-0.00875311030745686,-0.0073002843978198645,1.8263683782155442,-0.6695692681133446,1.4750789924987313,,0.19002152508138057,0.34790865027447315,0.047152007692009064,,
1998-05-12,1115.790039,1.1225125428035019,,,2.5,0.00888393465183382,1.1443531180010753,0.008268293099811627,0.32723053561262144,0.15412977921398197,0.00878472830262747,0.000615641552022192,1.9719933758114956,-0.6480956673994672,1.6171640363019768,,0.18979083931122054,0.34790865027447315,0.047152007692009064,,
1998-05-13,1118.859985,1.1205276972843454,,,2.5,-0.0017697819252182057,1.1475016514656182,0.002751365304131547,0.3186392513818702,0.15334741077286704,-0.001868988274424555,-0.004521147229349752,1.9255904001774788,-0.7712096751073951,1.5785585743816741,,0.18956015354106057,0.34790865027447315,0.047152007692009064,,
1998-05-14,1117.369995,1.104430723016866,,,2.5,-0.01446971320908269,1.145973519251946,-0.0013317037162608326,0.2750677461063679,0.15472461554916067,-0.01456891955828904,-0.013138009492821859,1.625165929102002,-1.1122123131215087,1.2701347395047757,,0.21066795081722772,0.355521300412364,0.04794418095359774,,
