Date,ben,nav,rebalancing,stoploss,Interest_rate,return,benchmark,benchmark_return,Annu_return,algo_volatility,xret,ex_return,sharpe,IR,sortino,hit_rate,VaR,CVaR,max_drawdown_ret,max_drawdown_start,max_drawdown_end
11/30/2009 0:00,4405.33,1.5135920715712168,1.0,,2.5,0.07081315160917351,2.062420411985019,0.15091386949797275,6.963359443738638,2.0786898874663855,0.07071394525996716,-0.08010071788879924,3.4550051833110933,-13.715219704946714,1.9009393893785154,,3.9360094008525794,5.290435733823479,0.28342053142524015,,
12/31/2009 0:00,4485.26,1.5138619091936023,1.0,,2.5,0.00017826042926794017,2.0998408239700375,0.018143930193651694,6.530957080265944,2.0111587283665084,7.905408006159096e-05,-0.017965669764383754,3.341021016738408,-13.714268875044704,2.0571279972396956,,3.839264662783229,5.290435733823479,0.28342053142524015,,
1/29/2010 0:00,4374.65,1.4214366190019574,1.0,,2.5,-0.0629958778956084,2.048057116104869,-0.024660777747555363,5.212961885562458,1.977156556338604,-0.06309508424481475,-0.03833510014805304,2.7047067627594186,-14.350715056768228,1.8069832887127326,,3.742519924713879,5.290435733823479,0.28342053142524015,,
2/26/2010 0:00,4634.67,1.4649358680767355,1.0,,2.5,0.030143401745416742,2.1697893258426966,0.05943789788897398,5.3453605163559335,1.918449963615697,0.030044195396210394,-0.02929449614355724,2.853660981441856,-14.72728315447945,1.8535922678218852,,3.6457751866445287,5.290435733823479,0.28342053142524015,,
3/31/2010 0:00,4756.16,1.471593090159873,1.0,,2.5,0.004534083322653981,2.2266666666666666,0.02621330105487552,5.124162015353453,1.8653873266139533,0.004434876973447632,-0.021679217732221538,2.808473543482082,-14.858328872988519,1.775722608215794,,3.5490304485751794,5.290435733823479,0.28342053142524015,,
4/30/2010 0:00,4438.68,1.486477331862608,1.0,,2.5,0.010063565227478644,2.0780337078651687,-0.0667513288030679,4.994754836452011,1.8160006672076456,0.009964358878272295,0.07681489403054655,2.8077417423036914,-9.980397921301126,1.73016672548616,,3.452285710505829,5.290435733823479,0.28342053142524015,,
5/31/2010 0:00,4104.36,1.3905140097444675,1.0,,2.5,-0.06673564403436583,1.9215168539325842,-0.0753196896374599,3.9560816396371443,1.7952350829205677,-0.06683485038357218,0.008584045603094073,2.2438064185330915,-9.388427401503819,1.4741972184019738,,3.3555409724364793,5.290435733823479,0.28342053142524015,,
6/30/2010 0:00,3664.46,1.2328220761653594,1.0,,2.5,-0.12036755776907948,1.7155711610486892,-0.10717870752078269,2.3975040852078187,1.8114825207125589,-0.12046676411828583,-0.013188850248296788,1.3405237542539008,-9.403569482974842,0.912525217721006,,3.2833027109478112,4.322988353129979,0.28342053142524015,,
7/30/2010 0:00,4191.13,1.370150279100895,1.0,,2.5,0.10561451439791447,1.9621395131086143,0.1437237683041976,3.450432500123759,1.7981930671527933,0.10551530804870812,-0.03810925390628314,1.9477430915046006,-9.876949426289157,1.327119408600131,,3.2110644494591423,4.322988353129979,0.28342053142524015,,
8/31/2010 0:00,4589.29,1.4668836538998014,1.0,,2.5,0.06821976055537582,2.148544007490637,0.09500063228771237,4.022971965116715,1.7675210348163186,0.06812055420616947,-0.02678087173233655,2.310557902095687,-10.153743608485627,1.5525587954306896,,3.1388261879704733,4.322988353129979,0.28342053142524015,,
9/30/2010 0:00,4660.61,1.5158736694553927,1.0,,2.5,0.03285176510014093,2.1819335205992507,0.015540530234524154,4.193198878721467,1.7311363962039437,0.03275255875093458,0.017311234865616774,2.457432109744285,-9.391307688596138,1.6195862291213716,,3.0665879264818052,4.322988353129979,0.28342053142524015,,
10/29/2010 0:00,5055.49,1.6833812064613018,1.0,,2.5,0.10481244144261204,2.366802434456929,0.0847271065375564,5.04779643121442,1.718229356380876,0.10471323509340569,0.020085334905055638,2.9811313513478725,-8.637008550315175,1.9560869596400576,,2.9943496649931367,4.322988353129979,0.28342053142524015,,
11/30/2010 0:00,5110.88,1.6506201733676504,1.0,,2.5,-0.01965331375584567,2.392734082397004,0.01095640580833903,4.677410079448215,1.68921880176706,-0.01975252010505202,-0.0306097195641847,2.8066437413461993,-8.96339829263916,1.933084032997854,,2.9221114035044686,4.322988353129979,0.28342053142524015,,
12/31/2010 0:00,4936.72,1.6324813664186506,1.0,,2.5,-0.011049911976224847,2.3111985018726595,-0.034076323451147236,4.410910511681897,1.6600204173798563,-0.011149118325431195,0.02302641147492239,2.6905648871219316,-8.210517919864051,1.9307976125839896,,2.8498731420157997,4.322988353129979,0.28342053142524015,,
1/31/2011 0:00,4610.86,1.5131707733799755,1.0,,2.5,-0.0758938688206674,2.158642322097378,-0.06600738952178799,3.599318599458102,1.6531943988695224,-0.07599307516987375,-0.009886479298879411,2.200337594723417,-8.206818038855836,1.6277475976861837,,2.777634880527131,4.322988353129979,0.28342053142524015,,
2/28/2011 0:00,5095.21,1.6125099538574614,1.0,,2.5,0.0635846434596099,2.3853979400749066,0.10504547958515352,4.013452317870222,1.6307133489173196,0.06348543711040355,-0.04146083612554362,2.48764501235779,-8.639356280010539,1.819291825983665,,2.7053966190384626,4.322988353129979,0.28342053142524015,,
3/31/2011 0:00,5000.4,1.5500069143895472,1.0,,2.5,-0.03953255078591028,2.341011235955056,-0.018607672696513207,3.562624733485718,1.6110827361576903,-0.03963175713511663,-0.020924878089397074,2.2321025174319886,-8.805452423787028,1.682210961686981,,2.6331583575497945,4.322988353129979,0.28342053142524015,,
4/29/2011 0:00,4836.87,1.4593797071881187,1.0,,2.5,-0.060247904465541624,2.264452247191011,-0.03270338372930159,2.976840462898149,1.5985720791406477,-0.06034711081474797,-0.027544520736240037,1.8760948902542793,-9.058529056151437,1.4473591158277055,,2.560920096061126,4.322988353129979,0.28342053142524015,,
5/31/2011 0:00,4444.28,1.3486670988361011,1.0,,2.5,-0.07889471683276028,2.0806554307116105,-0.08116612602778236,2.284164429420763,1.5932377049256379,-0.07899392318196663,0.002271409195022084,1.4399560820601462,-8.827617987489907,1.1278440377262386,,2.488681834572457,4.322988353129979,0.28342053142524015,,
6/30/2011 0:00,4579.33,1.3858877874963489,1.0,,2.5,0.027224165568428937,2.143881086142322,0.030387374332850294,2.4187622321802724,1.5696908223387733,0.02712495921922259,-0.0031632087644213568,1.5479230955205767,-8.708951464260798,1.1967160906942915,,2.4164435730837885,4.322988353129979,0.28342053142524015,,
7/29/2011 0:00,4628.32,1.3996584241463752,1.0,,2.5,0.00988728801217531,2.1668164794007487,0.01069807155195177,2.420843213519927,1.5464350523128767,0.009788081662968962,-0.0008107835397764603,1.5718868202064236,-8.556539188899505,1.1977809034483773,,2.3442053115951205,4.322988353129979,0.28342053142524015,,
8/31/2011 0:00,4430.54,1.3283149443072568,1.0,,2.5,-0.05231704430511591,2.0742228464419474,-0.04273256818888919,1.987378258564118,1.5329630127922649,-0.05241625065432226,-0.009584476116226724,1.2982797268601416,-8.55560957769371,1.0057782556862591,,2.271967050106452,4.322988353129979,0.28342053142524015,,
9/30/2011 0:00,3856.83,1.1717153072427748,1.0,,2.5,-0.12544243005682465,1.80563202247191,-0.12948985902395643,1.0793006738915791,1.5510549443083521,-0.125541636406031,0.004047428967131783,0.6891073994884148,-8.331516827733765,0.5250503498567052,,2.2641776686599617,4.322988353129979,0.30395129591242076,,
10/31/2011 0:00,3999.36,1.1814376716881105,1.0,,2.5,0.008263312971552333,1.8723595505617978,0.036955219701153626,1.1056968369163056,1.5299855087947671,0.008164106622345985,-0.028691906729601292,0.715826050330258,-8.581175827490378,0.5389193634510171,,2.1959674621739294,4.322988353129979,0.30395129591242076,,
11/30/2011 0:00,3819.94,1.129948302184242,1.0,,2.5,-0.044560181311360234,1.788361423220974,-0.04486217794847172,0.7894183105732522,1.5148383913004444,-0.04465938766056658,0.0003019966371114874,0.5112169953987281,-8.430147437779445,0.38317982703769804,,2.1277572556878965,4.322988353129979,0.32876267250271357,,
12/30/2011 0:00,3266.78,0.979827179819451,1.0,,2.5,-0.1425509513897522,1.5293913857677903,-0.14480855720246918,-0.12838814094651807,1.5393522333886878,-0.14265015773895856,0.002257605812716973,-0.10091401136850334,-8.254582633760107,-0.11093558294078265,,2.317556937859591,4.322988353129979,0.41794100108840937,,
1/31/2012 0:00,3294.49,0.9867979155286628,1.0,,2.5,0.007089063307928883,1.5423642322097377,0.00848235877530769,-0.08168491912835718,1.5201052734200955,0.0069898569587225345,-0.0013932954673788068,-0.0710544528272799,-8.145050564857296,-0.08607308781952695,,2.26292619919765,4.322988353129979,0.41794100108840937,,
2/29/2012 0:00,3696.14,1.0703392845977628,1.0,,2.5,0.08126569330461597,1.7304026217228463,0.12191568345935182,0.4078541197262043,1.5146954903935546,0.08116648695540962,-0.040649990154735846,0.25582366067742307,-8.485259738039977,0.1745333862386054,,2.249346731373559,3.6363009684858696,0.41794100108840937,,
3/30/2012 0:00,3416.86,0.9913422560891844,1.0,,2.5,-0.07667112652922803,1.5996535580524345,-0.07555990844502636,-0.050959322252671684,1.5085080374296063,-0.07677033287843438,-0.0011112180842016706,-0.05094986471875713,-8.372223641245908,-0.07086068153929476,,2.235767263549468,3.6363009684858696,0.41794100108840937,,
4/27/2012 0:00,3664.64,1.0403420873748934,1.0,,2.5,0.04824502914397421,1.7156554307116105,0.0725168722160112,0.22651128380492316,1.4953656200502141,0.04814582279476786,-0.024271843072036996,0.13631513837475395,-8.557014364916734,0.07927568076126074,,2.2221877957253775,3.6363009684858696,0.41794100108840937,,
5/31/2012 0:00,3753.59,1.0724342795185595,1.0,,2.5,0.03038150286851838,1.757298689138577,0.024272506985679402,0.3916141157840722,1.4799206516199457,0.03028229651931203,0.006108995882838978,0.2505247691842265,-8.336310378008175,0.16861104839196397,,2.208608327901286,3.6363009684858696,0.41794100108840937,,
6/29/2012 0:00,3470.97,1.0083288841242393,1.0,,2.5,-0.061636701738109326,1.6249859550561796,-0.07529325259285127,0.045438834179993476,1.4708398506044482,-0.061735908087315675,0.013656550854741947,0.014049581604217187,-8.002694745490212,-0.01906373942723455,,2.1950288600771954,3.6363009684858696,0.41794100108840937,,
7/31/2012 0:00,3159.19,0.9225750997675339,1.0,,2.5,-0.0888808877850774,1.4790215355805243,-0.08982503450044217,-0.4320807946714852,1.4693088708275173,-0.08898009413428375,0.0009441467153647742,-0.3144487598581347,-7.880104987240593,-0.28525550164498903,,2.1814493922531044,3.6363009684858696,0.45195117052131445,,
8/31/2012 0:00,3139.5,0.8983906728398947,1.0,,2.5,-0.02656376016096873,1.4698033707865168,-0.006232610257692643,-0.5625388522942484,1.4547085469821317,-0.02666296651017508,-0.020331149903276086,-0.4081617372942239,-8.020117465066535,-0.3662494235718817,,2.1678699244290134,3.6363009684858696,0.4663177482369337,,
9/28/2012 0:00,3199.75,0.9182482447392405,1.0,,2.5,0.02186275176748055,1.498010299625468,0.019190953973562637,-0.43862145846364947,1.4405123159431699,0.021763545418274202,0.002671797793917914,-0.3251801106080313,-7.877823245358859,-0.29561606980823574,,2.154290456604923,3.6363009684858696,0.4663177482369337,,
10/31/2012 0:00,3168.1,0.8949665350715247,1.0,,2.5,-0.02568144657550224,1.4831928838951312,-0.009891397765450309,-0.5592835200349078,1.4267501549386878,-0.02578065292470859,-0.01579004881005193,-0.4136782340342892,-7.968703690587498,-0.3724785273454096,,2.1407109887808318,3.6363009684858696,0.46835183163719224,,
11/30/2012 0:00,2816.62,0.7808489153070687,1.0,,2.5,-0.13640464577954914,1.3186423220973782,-0.11094346769357037,-1.2223166027096426,1.4435625914992147,-0.1365038521287555,-0.025461178085978767,-0.8726521636782035,-8.15262344970666,-0.7491001816199829,,2.2141414108184545,3.6363009684858696,0.5361425491089329,,
12/31/2012 0:00,3275.86,0.8796518216493958,1.0,,2.5,0.11914449114797843,1.5336423220973783,0.16304648834418564,-0.621417980171177,1.4551704706045638,0.11904528479877208,-0.043901997196207215,-0.44855545077418685,-8.461520422209846,-0.4034597541369884,,2.2092629319805352,3.6363009684858696,0.5361425491089329,,
1/31/2013 0:00,3479.64,0.927011067681875,1.0,,2.5,0.052439332778793715,1.6290449438202246,0.062206565604146606,-0.3603589265782111,1.446075052900509,0.052340126429587366,-0.009767232825352891,-0.269036282074206,-8.478494407771214,-0.25329704865266583,,2.2043844531426156,3.6363009684858696,0.5361425491089329,,
2/28/2013 0:00,3608.2,0.929840729706197,1.0,,2.5,0.0030478083589958183,1.6892322097378276,0.03694635077191896,-0.33946250744774525,1.432400533357815,0.002948602009789469,-0.033898542412923144,-0.2568309331990243,-8.716693315489595,-0.2412773052713175,,2.199505974304696,3.6363009684858696,0.5361425491089329,,
3/29/2013 0:00,3447.29,0.8948090531995515,1.0,,2.5,-0.038402965968014624,1.6138998127340825,-0.04459564325702558,-0.5092458695657806,1.4212906097597142,-0.03850217231722097,0.006192677289010955,-0.3793523259913319,-8.526623768696826,-0.34529045654220286,,2.1946274954667766,3.6363009684858696,0.5361425491089329,,
4/26/2013 0:00,3367.77,0.8560368660261276,1.0,,2.5,-0.04429690413057892,1.5766713483146066,-0.023067394968221504,-0.6994882619111396,1.4111630701287152,-0.04439611047978527,-0.021229509162357416,-0.5180442047317254,-8.659380099981716,-0.4645251067892613,,2.1897490166288573,3.6363009684858696,0.5361425491089329,,
5/31/2013 0:00,3841.22,0.9226679406396878,1.0,,2.5,0.07495596581772018,1.7983239700374531,0.1405826407385303,-0.35583226808698826,1.4080247869908802,0.07485675946851383,-0.06562667492081012,-0.2728769506954797,-8.995515904646144,-0.25972813288931057,,2.184870537790937,3.6363009684858696,0.5361425491089329,,
6/28/2013 0:00,3235.98,0.7716435282328983,1.0,,2.5,-0.1787467164283016,1.5149719101123595,-0.15756452377109353,-1.1263208934636264,1.443740580105353,-0.17884592277750794,-0.021182192657208054,-0.8044217255466741,-9.118124600342231,-0.6943588630229549,,2.349114692722805,3.827830954097325,0.5416109403674532,,
7/31/2013 0:00,3430.74,0.7938767447679544,1.0,,2.5,0.028405523516169234,1.6061516853932583,0.06018578606789895,-0.9859054219460285,1.4328521640015266,0.028306317166962885,-0.031780262551729714,-0.7115757692795908,-9.32034629864905,-0.6135356528124031,,2.3203851948810863,3.827830954097325,0.5416109403674532,,
8/30/2013 0:00,3664.15,0.8180430083690162,1.0,,2.5,0.02998669678136376,1.7154260299625468,0.0680348846021559,-0.843529538431867,1.4223550925968484,0.02988749043215741,-0.03804818782079214,-0.6157808525649656,-9.556300497735446,-0.5315840285518533,,2.291655697039368,3.827830954097325,0.5416109403674532,,
9/30/2013 0:00,3872.89,0.8541556318156939,1.0,,2.5,0.0431985031563501,1.8131507490636702,0.05696819180437474,-0.6512417952542916,1.4136215798340073,0.04309929680714375,-0.013769688648024643,-0.48234539307705443,-9.603415852838213,-0.4209031148335525,,2.26292619919765,3.827830954097325,0.5416109403674532,,
10/31/2013 0:00,3713.83,0.8232918711569204,1.0,,2.5,-0.03680263507804543,1.7386844569288389,-0.041070105270224505,-0.7903227991964394,1.4036828880545793,-0.03690184142725178,0.004267470192179074,-0.5855871101275676,-9.440925247021603,-0.5093754406493463,,2.2580477203597304,3.4366047653724068,0.5416109403674532,,
11/29/2013 0:00,3946.38,0.8605134420853203,1.0,,2.5,0.04421845601208951,1.8475561797752809,0.06261729804541405,-0.6009041688116299,1.3955343272847904,0.044119249662883164,-0.018398842033324536,-0.4521075404312631,-9.532036353077523,-0.39851404714277394,,2.2531692415218108,3.4366047653724068,0.5416109403674532,,
12/31/2013 0:00,3829.1,0.8298482065320991,1.0,,2.5,-0.036286436410114475,1.7926498127340824,-0.029718374814386824,-0.7343928845387739,1.3860478440097506,-0.036385642759320824,-0.006568061595727651,-0.5522147644991597,-9.505373602837865,-0.4843514059175615,,2.2482907626838915,3.4366047653724068,0.5416109403674532,,
1/30/2014 0:00,3885.42,0.8089810565133381,1.0,,2.5,-0.025467299513905334,1.8190168539325844,0.01470841712151686,-0.8218292936613182,1.37589350900243,-0.025566505863111683,-0.040175716635422194,-0.6202656664229431,-9.737248070488082,-0.5452702527246928,,2.243412283845972,3.4366047653724068,0.5416109403674532,,
2/28/2014 0:00,3975.93,0.8048931762568268,1.0,,2.5,-0.005065932544189022,1.861390449438202,0.02329477894281684,-0.8287199861988077,1.365273243982929,-0.005165138893395371,-0.028360711487005863,-0.6301024364633558,-9.900439920001777,-0.5588035867494968,,2.238533805008052,3.4366047653724068,0.5416109403674532,,
3/31/2014 0:00,3840.54,0.7581128145141488,1.0,,2.5,-0.05987736193014334,1.7980056179775281,-0.034052410379458296,-1.0415614073957824,1.3593283209097509,-0.05997656827934969,-0.025824951550685045,-0.790545613681779,-10.044282587831935,-0.6970876723147055,,2.233655326170133,3.4366047653724068,0.5496487595297527,,
4/30/2014 0:00,3766.17,0.7419157809607615,1.0,,2.5,-0.0215964724037212,1.763188202247191,-0.019364464372197694,-1.1062783138419878,1.349564724479363,-0.02169567875292755,-0.0022320080315235066,-0.8444866705239668,-9.965869535547474,-0.7485449115788899,,2.228776847332213,3.4366047653724068,0.5592704860235608,,
5/30/2014 0:00,3829.24,0.7529526866558465,1.0,,2.5,0.014766658722287884,1.7927153558052433,0.01674645594861619,-1.0363148890324438,1.3401048541689478,0.014667452373081535,-0.001979797226328305,-0.7977660780090295,-9.886983695200804,-0.7043977961619321,,2.223898368494294,3.4366047653724068,0.5592704860235608,,
6/30/2014 0:00,3924.9,0.7663087986621697,1.0,,2.5,0.01758282721826515,1.8375000000000001,0.024981458461731453,-0.9582122126319401,1.3309951958006756,0.017483620869058802,-0.007398631243466302,-0.7440382302594584,-9.86942394624717,-0.6551147903798025,,2.219019889656374,3.4366047653724068,0.5592704860235608,,
7/31/2014 0:00,4257.05,0.8042397934267803,1.0,,2.5,0.048312255324230335,1.9930009363295882,0.0846263599072588,-0.7732417822891515,1.3250962437946552,0.04821304897502399,-0.03631410458302846,-0.606690490540474,-10.068406468267947,-0.5383979349757556,,2.2141414108184545,3.4366047653724068,0.5592704860235608,,
8/29/2014 0:00,4427.88,0.8269778345039339,1.0,,2.5,0.02788041712986003,2.0729775280898877,0.040128727640032336,-0.6649208531361811,1.317004843227055,0.02778121078065368,-0.012248310510172306,-0.5275322000183857,-10.09752262026037,-0.4700471277588973,,2.2092629319805352,3.4366047653724068,0.5592704860235608,,
9/30/2014 0:00,4916.12,0.8813014566767731,1.0,,2.5,0.06362185060522016,2.301554307116105,0.11026495749658978,-0.43618623388067884,1.3136085825244077,0.06352264425601381,-0.04664310689136962,-0.35351312283984987,-10.32685497099742,-0.32571494757167085,,2.2043844531426156,3.4366047653724068,0.5592704860235608,,
10/31/2014 0:00,4986.42,0.8790298901474368,1.0,,2.5,-0.0025808411516319296,2.3344662921348314,0.014299895039177196,-0.43908063572298384,1.3045811807204286,-0.002680047500838279,-0.016880736190809126,-0.35815974146521096,-10.39402378880443,-0.3326154057131508,,2.199505974304696,3.4366047653724068,0.5592704860235608,,
11/28/2014 0:00,5245.27,0.899826094099986,1.0,,2.5,0.023382614050044104,2.4556507490636705,0.051910990249517786,-0.35466064403852915,1.296554675792535,0.023283407700837755,-0.028528376199473682,-0.2947945947792274,-10.542979287972663,-0.2785209397438776,,2.1946274954667766,3.4366047653724068,0.5592704860235608,,
12/31/2014 0:00,5322.71,0.9142547182739129,1.0,,2.5,0.01590770195442824,2.4919054307116104,0.014763777651102723,-0.2972474659259707,1.2882678633372744,0.015808495605221892,0.0011439243033255185,-0.2518021895047133,-10.428493270472838,-0.24173184337430853,,2.1897490166288573,3.4366047653724068,0.5592704860235608,,
1/30/2015 0:00,5632.73,0.9454085132215285,1.0,,2.5,0.03350790537716924,2.6370458801498127,0.05824476629386159,-0.1837248734458068,1.2813019188820796,0.03340869902796289,-0.024736860916692353,-0.16396882944590163,-10.551661135405915,-0.1689890736448877,,2.184870537790937,3.4366047653724068,0.5592704860235608,,
2/27/2015 0:00,6018.46,0.9773781205624051,1.0,,2.5,0.03325647603204537,2.817631086142322,0.068480115325961,-0.07392542686220115,1.274419464884473,0.033157269682839025,-0.03522363929391563,-0.07812633933735146,-10.72993996733983,-0.09863201356766406,,2.179992058953018,3.4366047653724068,0.5592704860235608,,
3/31/2015 0:00,7253.1,1.1293570077667676,1.0,,2.5,0.1445301308387498,3.3956460674157305,0.20514217922857345,0.3880431604571299,1.2923724316686973,0.14443092448954345,-0.06061204838982365,0.282707166843976,-10.947981862149925,0.19738725304191235,,2.1751135801150987,3.4366047653724068,0.5592704860235608,,
4/30/2015 0:00,8469.67,1.2889921215850222,1.0,,2.5,0.13221216080623904,3.9652013108614232,0.16773103914188411,0.7996609274910687,1.3049411625562608,0.1321129544570327,-0.03551887833564507,0.5973820498506798,-11.120566803605321,0.46114282618141855,,2.1702351012771786,3.4366047653724068,0.5592704860235608,,
5/29/2015 0:00,9966.85,1.4491761597917874,1.0,,2.5,0.11713461740244807,4.666128277153558,0.1767695789800548,1.1542073800580543,1.3122462195001325,0.11703541105324172,-0.05963496157760673,0.8658763814611988,-11.330988789287703,0.68832836162424,,2.1653566224392593,3.4366047653724068,0.5592704860235608,,
6/30/2015 0:00,8906.02,1.2598316746994138,1.0,,2.5,-0.14001710877353013,4.169485018726592,-0.10643583479233666,0.7098351996801562,1.3285277637691175,-0.14011631512273648,-0.03358127398119347,0.5186565374912254,-11.489049365564448,0.397563026739227,,2.219835391043495,3.1938243512287747,0.5592704860235608,,
7/31/2015 0:00,7727.06,1.0750219422682568,1.0,,2.5,-0.1586370477471966,3.617537453183521,-0.1323778747409055,0.21963795592143692,1.3500392711443032,-0.15873625409640296,-0.026259173006291103,0.1450485037463186,-11.60743936861492,0.08626818907205876,,2.258903848743309,3.252940824770599,0.5592704860235608,,
8/31/2015 0:00,6581.31,0.8924302213534566,1.0,,2.5,-0.18614802452594043,3.0811376404494384,-0.14827761140718465,-0.34142085522687765,1.3804259926976492,-0.18624723087514677,-0.037870413118755775,-0.26703467105170275,-11.779133431969752,-0.2522694438700676,,2.479981232888511,3.391357240860977,0.5592704860235608,,
9/30/2015 0:00,6123.73,0.8355305308690324,1.0,,2.5,-0.06588143783848836,2.8669147940074904,-0.06952719139502636,-0.5327232255806681,1.3766751918683635,-0.06598064418769471,0.003645753556537998,-0.40752763475046255,-11.628655377817168,-0.3698184817977132,,2.4672132897302252,3.391357240860977,0.5592704860235608,,
10/30/2015 0:00,7084.97,0.9647659314361205,1.0,,2.5,0.14381862441837223,3.316933520599251,0.15696969004185368,-0.1051067537317092,1.3911653001451176,0.14371941806916588,-0.01315106562348145,-0.0940721061157461,-11.651056680505157,-0.1117240146571713,,2.4544453465719394,3.391357240860977,0.5592704860235608,,
11/30/2015 0:00,7408.4,0.99826642963617,1.0,,2.5,0.03413469042660087,3.4683520599250937,0.04565015801054909,-0.005025733717512328,1.3843030397717333,0.03403548407739452,-0.011515467583948225,-0.021815886068660063,-11.659725598797879,-0.05131858308022832,,2.4416774034136535,3.391357240860977,0.5592704860235608,,
12/31/2015 0:00,7617.69,1.0262363463464528,1.0,,2.5,0.02763315201909068,3.566334269662921,0.0282503644511635,0.07416267585667362,1.3771195780822207,0.027533945669884333,-0.0006172124320728174,0.03590422609789732,-11.563398280239403,-0.0035232063390452915,,2.4289094602553676,3.391357240860977,0.5592704860235608,,
1/29/2016 0:00,5469.13,0.707020356346336,1.0,,2.5,-0.3725938982142704,2.560454119850187,-0.28204875756298825,-0.9816555828607737,1.5061905037985157,-0.37269310456347676,-0.09054514065128216,-0.6721321486319886,-11.632786356395464,-0.5599285945276137,,2.709823718564558,4.0706491820223905,0.5799998517076297,,
